@relation datau

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric

@data
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,16,0,0,0,0,1,1,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,1,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,3,0,0,0,0,0,4,0,6,12,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
0,23,0,6,0,11,0,0,12,0,0,0,0,0,2,1,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,6,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,12
0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,10
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,2,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,9
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,12
0,23,0,47,0,39,1,0,7,1,0,0,0,0,2,0,59,0,0,28,0,0,1,0,0,2,0,0,23,1,0,0,0,11,21,10,3,0,7
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,4,0,0,4,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,13
3,0,2,0,0,0,6,1,0,0,2,1,0,0,0,0,1,0,1,0,5,0,0,0,0,6,3,1,1,0,0,1,0,0,0,0,0,0,3
4,0,0,4,0,3,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,9,5,0,9
2,0,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,12
19,0,1,0,0,0,3,5,0,0,5,1,0,0,0,0,0,4,1,0,1,1,0,0,0,16,7,37,0,0,0,1,0,0,0,0,0,0,11
0,3,0,2,0,2,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4
0,5,0,0,0,8,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,7
5,0,1,0,0,2,12,0,0,0,5,1,1,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,10
0,11,0,1,0,8,0,0,2,0,0,0,0,3,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,7
0,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5
83,0,6,0,0,2,3,0,0,0,3,5,1,0,1,0,0,17,1,0,1,1,0,0,0,59,3,3,0,0,0,24,0,0,0,4,2,0,3
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1,0,1,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,11
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
6,0,1,0,0,0,2,3,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,6,0,0,0,0,0,0,0,0,1,0,3
0,7,0,7,0,5,0,0,0,0,0,0,0,1,2,4,6,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,8,3,0,7
0,0,0,2,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,9
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5
0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,30,0,68,0,65,0,0,9,0,0,5,0,5,50,2,7,0,0,15,1,0,6,0,0,0,0,0,16,0,1,0,0,41,24,56,68,0,9
0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,10
0,2,0,6,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,7
7,0,1,0,0,0,15,0,0,0,7,1,0,0,0,0,0,2,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
0,3,0,4,0,4,11,0,0,0,6,1,0,0,7,0,4,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,3,0,1,0,7
0,0,0,12,0,4,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,24,0,0,9,0,0,21,0,5,0,4,2,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,12,0,0,0,0,0,0,2,26,0,0,0,0,2,1,0,0,16
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,8
0,27,0,11,0,85,0,0,7,0,0,3,0,2,39,0,8,0,0,26,1,0,4,0,0,0,0,0,9,1,2,0,0,131,5,45,4,0,7
0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7,0,1,1,0,1,0,2,0,0,2,1,0,0,0,0,1,3,1,0,0,0,1,0,0,10,1,4,4,1,0,4,0,1,0,2,0,0,3
3,0,0,0,0,0,9,0,0,0,2,0,2,0,0,0,0,0,1,0,9,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4
0,3,0,1,0,9,0,0,2,0,0,0,0,3,1,1,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,3,4,0,7
1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4
0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
19,0,1,0,0,1,1,0,0,0,0,2,3,0,0,0,0,2,0,0,1,17,0,0,0,6,0,0,0,0,0,6,0,0,0,0,2,0,11
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,9
4,0,1,0,0,0,6,7,0,0,2,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
8,0,0,0,0,0,8,2,0,0,4,0,1,0,0,0,0,0,1,0,12,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,6,0,0,0,0,0,13
7,0,1,0,0,0,5,5,0,0,5,1,2,0,0,0,0,1,0,0,3,1,0,0,0,3,1,8,0,0,0,0,0,3,0,0,1,0,3
0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10
8,0,1,0,0,0,6,3,0,0,10,1,1,0,0,0,0,2,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,3
2,0,1,0,0,0,7,5,0,0,2,1,0,0,0,0,0,0,1,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,10
0,21,0,5,0,13,0,0,3,0,0,1,1,12,11,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,24,2,0,5,0,7
4,0,2,0,0,0,8,4,3,0,5,2,0,0,0,0,0,0,0,0,10,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,3
3,0,1,0,0,3,0,5,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,0,0,31,0,10,0,0,1,0,0,0,0,0,22,0,12,27,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,9,0,0
0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,5,0,2,5,0,6
3,0,1,0,0,0,4,3,0,0,0,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
19,0,1,0,0,0,29,5,0,0,15,1,0,0,0,0,0,2,1,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3
2,0,3,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,11,4
0,7,0,80,0,32,0,0,2,0,0,0,0,3,7,0,0,0,0,5,0,0,2,0,0,0,0,0,8,0,0,0,0,5,6,10,55,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,11,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,2,0,0,0,0,0,4
0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,10
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,1,0,8,0,7,0,0,1,0,0,0,0,0,2,0,19,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,2,1,0,7
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,20,4
0,19,0,44,0,64,0,0,12,0,0,4,0,4,49,0,17,0,0,11,2,0,0,0,0,0,0,0,14,0,0,0,0,73,9,39,40,0,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,4,3,0,0,2,0,0,0,0,0,0,0,0,24,0,1,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,9,0,0,7,0,0,6,0,0,6,0,3,0,1
5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,10,0,2
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,2,0,1,11,0,0,0,0,0,2,0,0,1,0,0,4,0,2,3,1,2,0,1
1,2,0,1,0,18,0,0,2,0,0,6,0,3,8,0,1,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,3,5,0,7
0,3,0,7,0,4,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11,0,1,0,0,0,19,4,0,0,2,1,0,0,0,0,1,1,1,0,20,1,0,0,0,2,0,14,0,0,0,3,0,0,0,0,0,0,11
0,0,0,0,5,1,0,0,0,3,0,0,0,1,0,17,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,6,0,16
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,10
0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
2,0,2,0,0,0,4,0,0,0,5,1,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3
0,7,0,2,0,11,0,0,5,0,0,0,0,3,1,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,7
13,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,8
4,0,1,0,0,0,4,5,0,0,4,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,14
2,0,1,0,0,0,3,5,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,1,0,0,12
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
2,0,2,0,0,0,1,7,0,1,3,2,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,6,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,0,0,0,0,0,10
0,0,0,11,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7
0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,4,1,0,0,0,0,0,0,4,0,0,0,2,0,5,2,0,16
0,0,0,16,0,48,0,0,0,0,0,0,0,0,23,0,8,0,1,6,1,0,0,0,0,13,0,0,0,0,0,29,0,19,1,6,5,0,14
3,0,1,0,0,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,8,0,1,0,11,0,0,1,0,0,0,0,3,1,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,7
6,0,1,0,0,0,10,3,0,0,10,1,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,2,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,14
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,14
0,6,0,15,0,1,0,0,1,0,0,0,0,1,8,0,1,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,9,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,6
0,1,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,16
9,0,1,0,3,1,0,0,0,1,0,0,2,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
11,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
1,13,0,5,0,18,0,0,0,0,0,7,0,0,16,2,4,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,43,14,0,7
0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,46,11,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,13,0,0
0,2,0,0,0,1,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
7,0,0,0,0,0,14,3,0,0,3,0,1,0,0,0,0,5,0,0,13,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,6
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,10
52,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,43,0,0,1,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,3
0,8,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,7
6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12
6,0,0,0,0,2,7,0,0,0,4,1,0,0,0,0,0,4,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,4,0,0,0,0,25,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,13,12,0,0,0,1,3,0,0,7,0,0,1,0,10,4
0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,2,0,0,0,3,1,1,0,6
8,0,1,0,0,0,18,9,0,0,2,1,0,0,0,0,0,2,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,3,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,36,0,12,0,0,0,0,0,0,0,1,5,0,6,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,2,5,6,17,0,7
0,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,5,0,0,0,0,20,10
11,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,12,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3
2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,12,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3
1,1,0,2,0,2,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0,6,0,7,0,9,0,0,0,0,0,0,0,0,7,0,12,0,0,6,0,0,0,0,0,0,0,0,7,0,3,1,0,21,3,3,1,0,6
